week,agent_id,status,archetype,skill_track,neighborhood,home_x,home_y,dest_x,dest_y,energy,money,stress,skill_level,social_capital,money_pressure,days_broke,in_survival_mode,training_sessions_completed,applications_submitted,applications_rejected,mentor_id,event_this_week,schedule_json
14,blacksmith,employed,employer,commerce,north_quarter,12400,7800,12600,7600,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.189},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
14,hunter_1,employed,employer,commerce,north_quarter,14200,9800,14500,9500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":0.283},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
14,hunter_2,employed,employer,commerce,north_quarter,15000,7200,14500,9500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":1.569},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
14,merchant_1,employed,employer,commerce,north_quarter,11600,8600,12000,8000,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
14,merchant_2,employed,employer,commerce,north_quarter,12600,8400,12000,8000,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.481},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
14,guard_1,employed,employer,commerce,north_quarter,11400,7200,14000,6500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.795},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
14,guard_2,employed,employer,commerce,north_quarter,12800,7800,14000,6500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":14000,""destination_y"":6500,""commute_hours"":1.179},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
14,herbalist,employed,employer,commerce,north_quarter,9500,10000,10000,9500,80.0,50.0,15.0,65.0,40.0,0.0,0,False,0,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.0,""end"":17.0,""at_home"":false,""destination_x"":10000,""destination_y"":9500,""commute_hours"":0.471},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true}]"
14,stu_001,employed,student,crafting,north_quarter,12533,6456,12600,7600,100.0,48.64,0.0,84.66,21.05,0.0,7,False,10,1,0,blacksmith,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":0,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":1,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":2,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":3,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12600,""destination_y"":7600,""commute_hours"":0.764},{""day"":4,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.089},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.089}]"
14,stu_002,trained,student,nature,north_quarter,11491,6800,14500,9500,100.0,-8.85,10.0,37.61,18.17,0.21,70,True,5,2,2,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":0,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":1,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":2,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":3,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":4,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.869}]"
14,stu_003,trained,student,crafting,east_side,13756,7393,12600,7600,100.0,-1.63,5.0,79.16,22.05,0.049,77,True,10,0,0,,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":0,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":0,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":1,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":1,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":2,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":2,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":3,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":3,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":4,""kind"":""job_search"",""start"":8.0,""end"":16.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":4,""kind"":""rest"",""start"":17.5,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.5,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.239}]"
14,stu_004,employed,student,nature,west_hollow,9215,8012,14500,9500,46.0,13.53,5.0,45.94,26.97,0.0,9,True,5,1,0,hunter_2,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":0,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":1,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":2,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":3,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":3.66},{""day"":4,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.857},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":1.857}]"
14,stu_005,employed,student,commerce,east_side,13229,8672,12000,8000,100.0,58.5,0.0,49.76,25.42,0.0,17,False,5,1,0,merchant_2,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":0,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":1,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":2,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":3,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":4,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.934}]"
14,stu_006,employed,student,combat,east_side,14973,8642,12000,8000,100.0,36.02,5.0,47.02,23.15,0.0,0,False,5,2,1,merchant_1,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":0,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":1,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":2,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":3,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":4,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":2.028}]"
14,stu_007,employed,student,nature,south_market,11525,8967,14500,9500,100.0,22.19,5.0,44.88,20.03,0.0,4,False,5,1,0,hunter_1,,"[{""day"":0,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":0,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.015},{""day"":0,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":1,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":1,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.015},{""day"":1,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":2,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":2,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.015},{""day"":2,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":3,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":3,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.015},{""day"":3,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":4,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":4,""kind"":""work"",""start"":7.5,""end"":17.0,""at_home"":false,""destination_x"":14500,""destination_y"":9500,""commute_hours"":2.015},{""day"":4,""kind"":""rest"",""start"":18.0,""end"":22.0,""at_home"":true},{""day"":5,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":5,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.718},{""day"":6,""kind"":""sleep"",""start"":0.0,""end"":6.0,""at_home"":true},{""day"":6,""kind"":""social"",""start"":10.0,""end"":13.0,""at_home"":false,""destination_x"":12000,""destination_y"":8000,""commute_hours"":0.718}]"
